image_path,class_name,label_idx,crop,disease,is_healthy
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10075.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04887.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08023.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06092.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09808.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05334.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Black_rot\img_00237.jpg,Apple___Black_rot,1,Apple,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06017.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06300.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06536.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Early_blight\img_07826.jpg,Tomato___Early_blight,29,Tomato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10870.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05930.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_09130.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02438.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03177.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06032.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05090.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07550.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00396.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05329.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03597.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06390.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05940.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06744.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10295.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06362.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06113.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10447.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09515.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05702.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Black_rot\img_00247.jpg,Apple___Black_rot,1,Apple,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Black_rot\img_02332.jpg,Grape___Black_rot,11,Grape,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08825.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05165.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Northern_Leaf_Blight\img_01711.jpg,Corn_(maize)___Northern_Leaf_Blight,9,Corn (Maize),Northern Leaf Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06012.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07374.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03943.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05886.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\img_01433.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7,Corn (Maize),Cercospora Leaf Spot Gray Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08576.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04161.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10275.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10407.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00841.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08518.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06463.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___Powdery_mildew\img_00993.jpg,Cherry_(including_sour)___Powdery_mildew,5,Cherry,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09864.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08192.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02652.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03053.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10205.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09722.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01231.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02498.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09594.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06540.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07276.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01160.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___Bacterial_spot\img_04672.jpg","Pepper,_bell___Bacterial_spot",18,Pepper (Bell),Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Black_rot\img_02224.jpg,Grape___Black_rot,11,Grape,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07420.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_09028.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08781.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09507.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08455.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00890.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Northern_Leaf_Blight\img_01809.jpg,Corn_(maize)___Northern_Leaf_Blight,9,Corn (Maize),Northern Leaf Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03202.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02571.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_06936.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08808.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___Bacterial_spot\img_04644.jpg","Pepper,_bell___Bacterial_spot",18,Pepper (Bell),Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03140.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01300.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05965.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00791.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05845.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00385.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00525.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02566.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05300.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08470.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02063.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05952.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10438.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03620.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Early_blight\img_07814.jpg,Tomato___Early_blight,29,Tomato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03656.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09332.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06916.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06494.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00618.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09841.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06367.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08538.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04917.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07540.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02830.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05070.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04221.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04134.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07462.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03533.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00369.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00907.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00628.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06484.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10035.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08926.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04764.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07386.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09198.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Black_rot\img_00202.jpg,Apple___Black_rot,1,Apple,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_09091.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Black_rot\img_00234.jpg,Apple___Black_rot,1,Apple,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10258.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06510.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03593.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09972.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___Powdery_mildew\img_01028.jpg,Cherry_(including_sour)___Powdery_mildew,5,Cherry,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___Powdery_mildew\img_01151.jpg,Cherry_(including_sour)___Powdery_mildew,5,Cherry,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Black_rot\img_02277.jpg,Grape___Black_rot,11,Grape,Black Rot,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___Bacterial_spot\img_04643.jpg","Pepper,_bell___Bacterial_spot",18,Pepper (Bell),Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Apple_scab\img_00055.jpg,Apple___Apple_scab,0,Apple,Apple Scab,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08856.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Leaf_Mold\img_08378.jpg,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06507.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10074.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07454.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05321.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05136.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09511.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09992.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03684.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
